operaciones_ult_12m;gastos_ult_12m;limite_credito_tc;antiguedad_cliente;tasa_interes;ingresos;pct_ingreso;antiguedad_empleado;edad;importe_solicitado;duracion_credito;situacion_vivienda;objetivo_credito;falta_pago;estado_cliente;genero;nivel_educativo;personas_a_cargo
75_a_100;4k_a_6k;menor_3k;2y_a_4y;7p_a_15p;50k_a_100k;hasta_20;5_a_10;menor_25;3100;2;HIPOTECA;PERSONAL;N;ACTIVO;F;UNIVERSITARIO_COMPLETO;2.0
50_a_75;4k_a_6k;menor_3k;2y_a_4y;7p_a_15p;50k_a_100k;hasta_20;5_a_10;menor_25;1400;3;HIPOTECA;EDUCACIÓN;N;ACTIVO;F;DESCONOCIDO;0.0
50_a_75;2k_a_4k;menor_3k;2y_a_4y;15p_a_20p;20k_a_50k;20_a_40;menor_10;menor_25;7000;2;ALQUILER;SALUD;Y;PASIVO;F;UNIVERSITARIO_COMPLETO;1.0
75_a_100;4k_a_6k;menor_3k;mayor_4y;7p_a_15p;50k_a_100k;hasta_20;5_a_10;menor_25;5200;4;HIPOTECA;INVERSIONES;N;ACTIVO;F;UNIVERSITARIO_INCOMPLETO;3.0
75_a_100;4k_a_6k;menor_3k;2y_a_4y;7p_a_15p;50k_a_100k;20_a_40;5_a_10;25_a_30;11500;4;HIPOTECA;EDUCACIÓN;N;ACTIVO;F;UNIVERSITARIO_INCOMPLETO;3.0
75_a_100;4k_a_6k;menor_3k;mayor_4y;7p_a_15p;20k_a_50k;hasta_20;menor_10;menor_25;7000;2;ALQUILER;SALUD;N;ACTIVO;F;DESCONOCIDO;1.0
75_a_100;4k_a_6k;3k_a_5k;mayor_4y;hasta_7p;50k_a_100k;hasta_20;menor_10;25_a_30;8000;4;HIPOTECA;PAGO_DEUDAS;N;ACTIVO;F;UNIVERSITARIO_COMPLETO;1.0
50_a_75;2k_a_4k;menor_3k;2y_a_4y;7p_a_15p;50k_a_100k;hasta_20;5_a_10;menor_25;3250;4;HIPOTECA;PERSONAL;Y;ACTIVO;F;SECUNDARIO_COMPLETO;3.0
50_a_75;4k_a_6k;3k_a_5k;2y_a_4y;7p_a_15p;50k_a_100k;hasta_20;menor_10;menor_25;5225;4;HIPOTECA;SALUD;N;ACTIVO;F;UNIVERSITARIO_INCOMPLETO;4.0
50_a_75;2k_a_4k;menor_3k;2y_a_4y;7p_a_15p;20k_a_50k;hasta_20;menor_10;menor_25;7000;2;ALQUILER;EDUCACIÓN;N;ACTIVO;M;UNIVERSITARIO_COMPLETO;1.0
30_a_50;2k_a_4k;3k_a_5k;2y_a_4y;7p_a_15p;50k_a_100k;hasta_20;5_a_10;25_a_30;3775;3;HIPOTECA;PERSONAL;N;PASIVO;F;UNIVERSITARIO_COMPLETO;4.0
75_a_100;4k_a_6k;menor_3k;2y_a_4y;;20k_a_50k;hasta_20;mayor_10;25_a_30;7000;2;ALQUILER;PAGO_DEUDAS;N;ACTIVO;M;UNIVERSITARIO_COMPLETO;4.0
75_a_100;4k_a_6k;5k_a_10k;2y_a_4y;hasta_7p;50k_a_100k;hasta_20;menor_10;25_a_30;6400;3;HIPOTECA;EDUCACIÓN;N;ACTIVO;M;SECUNDARIO_COMPLETO;1.0
75_a_100;4k_a_6k;menor_3k;2y_a_4y;7p_a_15p;20k_a_50k;hasta_20;5_a_10;menor_25;7000;2;ALQUILER;PAGO_DEUDAS;N;ACTIVO;F;UNIVERSITARIO_INCOMPLETO;3.0
75_a_100;4k_a_6k;5k_a_10k;menor_2y;7p_a_15p;50k_a_100k;hasta_20;5_a_10;menor_25;7500;4;HIPOTECA;PAGO_DEUDAS;N;ACTIVO;F;UNIVERSITARIO_COMPLETO;2.0
50_a_75;4k_a_6k;3k_a_5k;2y_a_4y;hasta_7p;20k_a_50k;hasta_20;5_a_10;25_a_30;7000;2;ALQUILER;SALUD;N;ACTIVO;M;UNIVERSITARIO_COMPLETO;3.0
50_a_75;4k_a_6k;menor_3k;2y_a_4y;7p_a_15p;50k_a_100k;hasta_20;5_a_10;menor_25;6500;3;HIPOTECA;INVERSIONES;N;ACTIVO;M;UNIVERSITARIO_INCOMPLETO;2.0
30_a_50;2k_a_4k;3k_a_5k;2y_a_4y;15p_a_20p;50k_a_100k;hasta_20;5_a_10;menor_25;6625;3;HIPOTECA;PERSONAL;Y;PASIVO;F;POSGRADO_COMPLETO;5.0
75_a_100;4k_a_6k;5k_a_10k;2y_a_4y;7p_a_15p;20k_a_50k;hasta_20;NA;25_a_30;7000;2;ALQUILER;SALUD;Y;ACTIVO;F;DESCONOCIDO;3.0
75_a_100;4k_a_6k;3k_a_5k;2y_a_4y;;50k_a_100k;hasta_20;menor_10;menor_25;2000;2;HIPOTECA;PERSONAL;N;ACTIVO;M;UNIVERSITARIO_COMPLETO;2.0
75_a_100;4k_a_6k;mayor_10k;2y_a_4y;7p_a_15p;20k_a_50k;hasta_20;5_a_10;menor_25;7000;2;ALQUILER;SALUD;N;ACTIVO;F;SECUNDARIO_COMPLETO;2.0
30_a_50;2k_a_4k;menor_3k;2y_a_4y;7p_a_15p;20k_a_50k;hasta_20;menor_10;25_a_30;7000;4;ALQUILER;PAGO_DEUDAS;Y;PASIVO;M;SECUNDARIO_COMPLETO;2.0
50_a_75;4k_a_6k;menor_3k;2y_a_4y;7p_a_15p;20k_a_50k;hasta_20;menor_10;menor_25;7000;3;ALQUILER;EDUCACIÓN;N;ACTIVO;F;UNIVERSITARIO_INCOMPLETO;1.0
75_a_100;4k_a_6k;menor_3k;2y_a_4y;7p_a_15p;50k_a_100k;hasta_20;5_a_10;25_a_30;5000;4;HIPOTECA;INVERSIONES;N;ACTIVO;F;POSGRADO_COMPLETO;2.0
75_a_100;4k_a_6k;5k_a_10k;2y_a_4y;7p_a_15p;20k_a_50k;hasta_20;5_a_10;menor_25;7000;4;ALQUILER;EDUCACIÓN;N;ACTIVO;F;UNIVERSITARIO_COMPLETO;5.0
75_a_100;4k_a_6k;menor_3k;2y_a_4y;hasta_7p;50k_a_100k;20_a_40;menor_10;menor_25;15000;3;HIPOTECA;PERSONAL;N;ACTIVO;F;DESCONOCIDO;3.0
30_a_50;2k_a_4k;menor_3k;2y_a_4y;7p_a_15p;20k_a_50k;hasta_20;5_a_10;menor_25;7000;4;ALQUILER;SALUD;N;PASIVO;F;UNIVERSITARIO_INCOMPLETO;2.0
50_a_75;4k_a_6k;menor_3k;mayor_4y;7p_a_15p;50k_a_100k;hasta_20;NA;25_a_30;4500;3;HIPOTECA;INVERSIONES;N;ACTIVO;F;POSGRADO_INCOMPLETO;2.0
75_a_100;4k_a_6k;menor_3k;2y_a_4y;7p_a_15p;50k_a_100k;20_a_40;5_a_10;menor_25;12375;3;HIPOTECA;EDUCACIÓN;N;ACTIVO;F;DESCONOCIDO;3.0
75_a_100;4k_a_6k;5k_a_10k;2y_a_4y;7p_a_15p;20k_a_50k;hasta_20;menor_10;25_a_30;7000;3;ALQUILER;SALUD;N;ACTIVO;M;UNIVERSITARIO_COMPLETO;0.0
30_a_50;2k_a_4k;menor_3k;2y_a_4y;;20k_a_50k;hasta_20;5_a_10;menor_25;7000;4;ALQUILER;EDUCACIÓN;N;PASIVO;M;UNIVERSITARIO_COMPLETO;4.0
50_a_75;2k_a_4k;5k_a_10k;mayor_4y;7p_a_15p;20k_a_50k;20_a_40;5_a_10;25_a_30;18200;4;HIPOTECA;SALUD;N;ACTIVO;F;UNIVERSITARIO_INCOMPLETO;0.0
50_a_75;4k_a_6k;3k_a_5k;2y_a_4y;7p_a_15p;50k_a_100k;hasta_20;5_a_10;25_a_30;6500;2;HIPOTECA;MEJORAS_HOGAR;N;ACTIVO;F;UNIVERSITARIO_COMPLETO;3.0
50_a_75;4k_a_6k;3k_a_5k;2y_a_4y;7p_a_15p;50k_a_100k;hasta_20;5_a_10;25_a_30;6300;3;HIPOTECA;EDUCACIÓN;N;ACTIVO;F;UNIVERSITARIO_COMPLETO;4.0
75_a_100;2k_a_4k;3k_a_5k;2y_a_4y;7p_a_15p;50k_a_100k;hasta_20;menor_10;menor_25;4400;3;HIPOTECA;EDUCACIÓN;N;ACTIVO;M;SECUNDARIO_COMPLETO;5.0
75_a_100;4k_a_6k;menor_3k;2y_a_4y;7p_a_15p;20k_a_50k;hasta_20;5_a_10;25_a_30;7000;4;ALQUILER;SALUD;N;ACTIVO;F;DESCONOCIDO;1.0
30_a_50;2k_a_4k;menor_3k;2y_a_4y;hasta_7p;50k_a_100k;20_a_40;5_a_10;menor_25;12000;2;HIPOTECA;PERSONAL;N;PASIVO;F;SECUNDARIO_COMPLETO;1.0
30_a_50;2k_a_4k;5k_a_10k;2y_a_4y;7p_a_15p;20k_a_50k;hasta_20;5_a_10;menor_25;7000;4;ALQUILER;PAGO_DEUDAS;N;PASIVO;F;SECUNDARIO_COMPLETO;4.0
50_a_75;4k_a_6k;3k_a_5k;2y_a_4y;7p_a_15p;50k_a_100k;hasta_20;5_a_10;menor_25;4800;2;PROPIA;SALUD;N;ACTIVO;M;UNIVERSITARIO_INCOMPLETO;3.0
75_a_100;4k_a_6k;menor_3k;2y_a_4y;7p_a_15p;50k_a_100k;20_a_40;5_a_10;menor_25;15000;2;PROPIA;INVERSIONES;N;ACTIVO;F;UNIVERSITARIO_INCOMPLETO;1.0
30_a_50;2k_a_4k;3k_a_5k;2y_a_4y;15p_a_20p;20k_a_50k;20_a_40;5_a_10;menor_25;11400;4;HIPOTECA;INVERSIONES;Y;PASIVO;M;UNIVERSITARIO_INCOMPLETO;1.0
75_a_100;4k_a_6k;3k_a_5k;2y_a_4y;15p_a_20p;50k_a_100k;hasta_20;menor_10;25_a_30;5000;4;HIPOTECA;EDUCACIÓN;N;ACTIVO;F;UNIVERSITARIO_INCOMPLETO;3.0
75_a_100;4k_a_6k;menor_3k;2y_a_4y;7p_a_15p;50k_a_100k;hasta_20;menor_10;menor_25;10000;3;PROPIA;INVERSIONES;N;ACTIVO;F;POSGRADO_INCOMPLETO;2.0
50_a_75;4k_a_6k;menor_3k;2y_a_4y;7p_a_15p;50k_a_100k;hasta_20;5_a_10;25_a_30;6500;3;HIPOTECA;INVERSIONES;N;ACTIVO;F;POSGRADO_INCOMPLETO;2.0
30_a_50;2k_a_4k;menor_3k;mayor_4y;7p_a_15p;50k_a_100k;hasta_20;5_a_10;menor_25;9500;3;HIPOTECA;SALUD;N;PASIVO;F;DESCONOCIDO;1.0
75_a_100;4k_a_6k;5k_a_10k;2y_a_4y;7p_a_15p;20k_a_50k;hasta_20;menor_10;menor_25;7000;2;ALQUILER;EDUCACIÓN;N;ACTIVO;F;UNIVERSITARIO_COMPLETO;3.0
75_a_100;4k_a_6k;menor_3k;2y_a_4y;7p_a_15p;20k_a_50k;hasta_20;5_a_10;25_a_30;7000;4;ALQUILER;PAGO_DEUDAS;N;ACTIVO;F;SECUNDARIO_COMPLETO;3.0
30_a_50;2k_a_4k;menor_3k;2y_a_4y;7p_a_15p;20k_a_50k;hasta_20;menor_10;menor_25;7000;3;ALQUILER;PERSONAL;N;PASIVO;F;UNIVERSITARIO_COMPLETO;3.0
75_a_100;4k_a_6k;3k_a_5k;2y_a_4y;7p_a_15p;50k_a_100k;hasta_20;5_a_10;menor_25;1800;4;HIPOTECA;INVERSIONES;N;ACTIVO;M;SECUNDARIO_COMPLETO;3.0
75_a_100;4k_a_6k;menor_3k;2y_a_4y;7p_a_15p;50k_a_100k;40_a_60;menor_10;25_a_30;24200;3;HIPOTECA;PAGO_DEUDAS;N;ACTIVO;F;UNIVERSITARIO_INCOMPLETO;5.0
75_a_100;4k_a_6k;menor_3k;2y_a_4y;;20k_a_50k;hasta_20;menor_10;25_a_30;7000;4;HIPOTECA;EDUCACIÓN;N;ACTIVO;F;UNIVERSITARIO_COMPLETO;3.0
50_a_75;4k_a_6k;5k_a_10k;2y_a_4y;15p_a_20p;20k_a_50k;hasta_20;menor_10;menor_25;7000;3;ALQUILER;INVERSIONES;N;ACTIVO;F;SECUNDARIO_COMPLETO;3.0
50_a_75;2k_a_4k;5k_a_10k;2y_a_4y;7p_a_15p;20k_a_50k;hasta_20;menor_10;25_a_30;7000;3;ALQUILER;INVERSIONES;N;ACTIVO;M;POSGRADO_INCOMPLETO;2.0
75_a_100;4k_a_6k;menor_3k;2y_a_4y;hasta_7p;50k_a_100k;hasta_20;5_a_10;menor_25;3000;4;HIPOTECA;INVERSIONES;N;ACTIVO;F;UNIVERSITARIO_COMPLETO;3.0
75_a_100;4k_a_6k;3k_a_5k;2y_a_4y;7p_a_15p;50k_a_100k;hasta_20;mayor_10;25_a_30;10000;2;HIPOTECA;INVERSIONES;N;ACTIVO;M;UNIVERSITARIO_INCOMPLETO;2.0
75_a_100;4k_a_6k;menor_3k;mayor_4y;7p_a_15p;20k_a_50k;hasta_20;5_a_10;menor_25;2000;2;HIPOTECA;SALUD;N;ACTIVO;F;UNIVERSITARIO_COMPLETO;3.0
75_a_100;4k_a_6k;5k_a_10k;menor_2y;7p_a_15p;50k_a_100k;hasta_20;mayor_10;25_a_30;2800;2;HIPOTECA;INVERSIONES;N;ACTIVO;F;SECUNDARIO_COMPLETO;1.0
50_a_75;2k_a_4k;menor_3k;2y_a_4y;15p_a_20p;50k_a_100k;hasta_20;menor_10;menor_25;4200;3;HIPOTECA;MEJORAS_HOGAR;Y;PASIVO;F;DESCONOCIDO;3.0
75_a_100;4k_a_6k;5k_a_10k;2y_a_4y;7p_a_15p;20k_a_50k;hasta_20;menor_10;menor_25;7000;4;ALQUILER;EDUCACIÓN;N;ACTIVO;M;UNIVERSITARIO_COMPLETO;1.0
75_a_100;4k_a_6k;3k_a_5k;menor_2y;hasta_7p;50k_a_100k;hasta_20;5_a_10;menor_25;4000;3;HIPOTECA;PAGO_DEUDAS;N;ACTIVO;F;SECUNDARIO_COMPLETO;3.0
75_a_100;4k_a_6k;menor_3k;2y_a_4y;7p_a_15p;20k_a_50k;hasta_20;5_a_10;25_a_30;7000;2;ALQUILER;EDUCACIÓN;N;ACTIVO;F;UNIVERSITARIO_COMPLETO;2.0
75_a_100;4k_a_6k;menor_3k;2y_a_4y;7p_a_15p;50k_a_100k;20_a_40;menor_10;menor_25;11075;3;HIPOTECA;EDUCACIÓN;N;ACTIVO;F;DESCONOCIDO;4.0
75_a_100;4k_a_6k;5k_a_10k;2y_a_4y;hasta_7p;20k_a_50k;hasta_20;5_a_10;menor_25;7000;4;ALQUILER;INVERSIONES;N;ACTIVO;F;UNIVERSITARIO_COMPLETO;4.0
75_a_100;4k_a_6k;menor_3k;2y_a_4y;15p_a_20p;50k_a_100k;hasta_20;5_a_10;menor_25;9000;2;PROPIA;INVERSIONES;Y;ACTIVO;F;SECUNDARIO_COMPLETO;1.0
75_a_100;4k_a_6k;menor_3k;2y_a_4y;7p_a_15p;20k_a_50k;hasta_20;5_a_10;menor_25;7000;4;ALQUILER;PERSONAL;N;ACTIVO;F;DESCONOCIDO;2.0
75_a_100;4k_a_6k;menor_3k;2y_a_4y;7p_a_15p;20k_a_50k;hasta_20;menor_10;25_a_30;7000;3;ALQUILER;SALUD;N;ACTIVO;F;DESCONOCIDO;1.0
75_a_100;4k_a_6k;mayor_10k;2y_a_4y;7p_a_15p;20k_a_50k;hasta_20;5_a_10;25_a_30;7000;3;ALQUILER;SALUD;N;ACTIVO;F;UNIVERSITARIO_COMPLETO;0.0
75_a_100;4k_a_6k;menor_3k;2y_a_4y;7p_a_15p;20k_a_50k;hasta_20;5_a_10;25_a_30;7000;3;ALQUILER;EDUCACIÓN;N;ACTIVO;F;UNIVERSITARIO_INCOMPLETO;2.0
75_a_100;4k_a_6k;5k_a_10k;2y_a_4y;7p_a_15p;20k_a_50k;hasta_20;menor_10;menor_25;7000;4;ALQUILER;EDUCACIÓN;N;ACTIVO;F;UNIVERSITARIO_INCOMPLETO;2.0
50_a_75;4k_a_6k;3k_a_5k;2y_a_4y;7p_a_15p;50k_a_100k;20_a_40;5_a_10;menor_25;13500;2;HIPOTECA;SALUD;N;ACTIVO;F;UNIVERSITARIO_COMPLETO;3.0
50_a_75;4k_a_6k;5k_a_10k;2y_a_4y;;50k_a_100k;20_a_40;5_a_10;menor_25;15000;4;HIPOTECA;EDUCACIÓN;N;ACTIVO;F;UNIVERSITARIO_COMPLETO;1.0
30_a_50;2k_a_4k;menor_3k;2y_a_4y;7p_a_15p;20k_a_50k;hasta_20;menor_10;25_a_30;7000;3;ALQUILER;PAGO_DEUDAS;N;PASIVO;F;DESCONOCIDO;2.0
75_a_100;4k_a_6k;menor_3k;2y_a_4y;7p_a_15p;20k_a_50k;hasta_20;menor_10;25_a_30;7000;3;ALQUILER;PAGO_DEUDAS;N;ACTIVO;F;UNIVERSITARIO_COMPLETO;3.0
75_a_100;4k_a_6k;mayor_10k;menor_2y;hasta_7p;50k_a_100k;hasta_20;5_a_10;menor_25;3850;2;HIPOTECA;PAGO_DEUDAS;N;ACTIVO;M;UNIVERSITARIO_COMPLETO;3.0
75_a_100;4k_a_6k;5k_a_10k;2y_a_4y;hasta_7p;20k_a_50k;hasta_20;5_a_10;menor_25;7000;3;ALQUILER;INVERSIONES;N;ACTIVO;F;UNIVERSITARIO_INCOMPLETO;2.0
50_a_75;4k_a_6k;mayor_10k;2y_a_4y;7p_a_15p;50k_a_100k;hasta_20;menor_10;menor_25;8000;3;HIPOTECA;PAGO_DEUDAS;N;ACTIVO;M;POSGRADO_INCOMPLETO;4.0
75_a_100;4k_a_6k;menor_3k;2y_a_4y;7p_a_15p;50k_a_100k;hasta_20;menor_10;menor_25;1500;3;HIPOTECA;INVERSIONES;N;ACTIVO;F;POSGRADO_COMPLETO;3.0
50_a_75;4k_a_6k;3k_a_5k;2y_a_4y;hasta_7p;20k_a_50k;hasta_20;menor_10;menor_25;7000;4;ALQUILER;SALUD;N;ACTIVO;F;UNIVERSITARIO_INCOMPLETO;0.0
30_a_50;2k_a_4k;menor_3k;2y_a_4y;15p_a_20p;50k_a_100k;hasta_20;menor_10;25_a_30;6000;3;PROPIA;PERSONAL;Y;PASIVO;F;UNIVERSITARIO_COMPLETO;2.0
75_a_100;4k_a_6k;menor_3k;2y_a_4y;7p_a_15p;50k_a_100k;hasta_20;5_a_10;menor_25;8000;4;HIPOTECA;EDUCACIÓN;N;ACTIVO;F;SECUNDARIO_COMPLETO;4.0
50_a_75;2k_a_4k;menor_3k;2y_a_4y;7p_a_15p;20k_a_50k;hasta_20;5_a_10;menor_25;7000;3;ALQUILER;INVERSIONES;Y;PASIVO;F;UNIVERSITARIO_COMPLETO;1.0
50_a_75;4k_a_6k;3k_a_5k;2y_a_4y;7p_a_15p;50k_a_100k;hasta_20;5_a_10;menor_25;8000;4;HIPOTECA;SALUD;N;ACTIVO;F;UNIVERSITARIO_COMPLETO;4.0
30_a_50;2k_a_4k;5k_a_10k;2y_a_4y;7p_a_15p;50k_a_100k;hasta_20;5_a_10;menor_25;10000;3;HIPOTECA;SALUD;Y;PASIVO;F;UNIVERSITARIO_INCOMPLETO;4.0
30_a_50;2k_a_4k;menor_3k;menor_2y;15p_a_20p;20k_a_50k;hasta_20;menor_10;menor_25;7000;3;ALQUILER;INVERSIONES;Y;PASIVO;F;POSGRADO_COMPLETO;3.0
75_a_100;4k_a_6k;menor_3k;2y_a_4y;7p_a_15p;20k_a_50k;hasta_20;mayor_10;25_a_30;7000;2;ALQUILER;SALUD;N;ACTIVO;F;UNIVERSITARIO_COMPLETO;3.0
75_a_100;4k_a_6k;menor_3k;2y_a_4y;hasta_7p;20k_a_50k;hasta_20;5_a_10;25_a_30;7000;3;ALQUILER;SALUD;N;ACTIVO;F;UNIVERSITARIO_COMPLETO;4.0
50_a_75;4k_a_6k;5k_a_10k;menor_2y;7p_a_15p;20k_a_50k;hasta_20;5_a_10;menor_25;7000;3;ALQUILER;EDUCACIÓN;N;ACTIVO;M;UNIVERSITARIO_INCOMPLETO;4.0
50_a_75;4k_a_6k;5k_a_10k;2y_a_4y;7p_a_15p;20k_a_50k;hasta_20;mayor_10;25_a_30;7000;2;ALQUILER;SALUD;N;ACTIVO;F;DESCONOCIDO;1.0
75_a_100;2k_a_4k;menor_3k;2y_a_4y;7p_a_15p;50k_a_100k;hasta_20;menor_10;menor_25;5000;2;HIPOTECA;EDUCACIÓN;N;ACTIVO;F;DESCONOCIDO;1.0
75_a_100;4k_a_6k;menor_3k;menor_2y;7p_a_15p;20k_a_50k;hasta_20;5_a_10;25_a_30;7000;3;ALQUILER;SALUD;N;ACTIVO;F;UNIVERSITARIO_INCOMPLETO;1.0
30_a_50;2k_a_4k;menor_3k;2y_a_4y;;20k_a_50k;hasta_20;menor_10;menor_25;7000;4;ALQUILER;SALUD;N;PASIVO;M;DESCONOCIDO;3.0
50_a_75;2k_a_4k;menor_3k;2y_a_4y;15p_a_20p;50k_a_100k;hasta_20;5_a_10;menor_25;7000;4;ALQUILER;SALUD;Y;PASIVO;F;DESCONOCIDO;3.0
50_a_75;4k_a_6k;5k_a_10k;2y_a_4y;;50k_a_100k;hasta_20;5_a_10;menor_25;9600;3;HIPOTECA;EDUCACIÓN;N;ACTIVO;F;UNIVERSITARIO_INCOMPLETO;1.0
50_a_75;4k_a_6k;menor_3k;2y_a_4y;7p_a_15p;50k_a_100k;hasta_20;5_a_10;menor_25;7000;3;ALQUILER;PAGO_DEUDAS;N;ACTIVO;F;DESCONOCIDO;3.0
75_a_100;4k_a_6k;menor_3k;menor_2y;7p_a_15p;50k_a_100k;20_a_40;menor_10;25_a_30;11300;4;HIPOTECA;SALUD;N;ACTIVO;F;UNIVERSITARIO_COMPLETO;1.0
75_a_100;4k_a_6k;3k_a_5k;2y_a_4y;7p_a_15p;50k_a_100k;hasta_20;5_a_10;menor_25;5000;2;HIPOTECA;PERSONAL;N;ACTIVO;F;SECUNDARIO_COMPLETO;1.0
75_a_100;4k_a_6k;5k_a_10k;2y_a_4y;;50k_a_100k;hasta_20;5_a_10;menor_25;7000;2;ALQUILER;INVERSIONES;N;ACTIVO;F;UNIVERSITARIO_COMPLETO;3.0
75_a_100;4k_a_6k;menor_3k;2y_a_4y;hasta_7p;50k_a_100k;hasta_20;mayor_10;25_a_30;5000;3;HIPOTECA;INVERSIONES;N;ACTIVO;F;SECUNDARIO_COMPLETO;3.0
75_a_100;4k_a_6k;mayor_10k;2y_a_4y;7p_a_15p;50k_a_100k;hasta_20;menor_10;menor_25;7000;4;ALQUILER;SALUD;N;ACTIVO;M;DESCONOCIDO;4.0
75_a_100;4k_a_6k;menor_3k;2y_a_4y;7p_a_15p;50k_a_100k;hasta_20;menor_10;menor_25;7000;3;ALQUILER;INVERSIONES;N;ACTIVO;M;UNIVERSITARIO_COMPLETO;2.0
75_a_100;4k_a_6k;3k_a_5k;2y_a_4y;7p_a_15p;50k_a_100k;hasta_20;menor_10;25_a_30;10000;2;HIPOTECA;EDUCACIÓN;N;ACTIVO;F;SECUNDARIO_COMPLETO;2.0
75_a_100;4k_a_6k;menor_3k;2y_a_4y;7p_a_15p;50k_a_100k;20_a_40;menor_10;menor_25;12000;4;HIPOTECA;EDUCACIÓN;N;ACTIVO;M;UNIVERSITARIO_INCOMPLETO;3.0
75_a_100;4k_a_6k;menor_3k;2y_a_4y;hasta_7p;50k_a_100k;hasta_20;5_a_10;menor_25;10000;3;HIPOTECA;PAGO_DEUDAS;N;ACTIVO;F;UNIVERSITARIO_INCOMPLETO;2.0
50_a_75;4k_a_6k;menor_3k;2y_a_4y;7p_a_15p;50k_a_100k;40_a_60;5_a_10;menor_25;25000;2;PROPIA;EDUCACIÓN;N;ACTIVO;F;UNIVERSITARIO_INCOMPLETO;4.0
50_a_75;4k_a_6k;3k_a_5k;mayor_4y;7p_a_15p;50k_a_100k;hasta_20;menor_10;menor_25;7000;4;ALQUILER;EDUCACIÓN;N;ACTIVO;M;UNIVERSITARIO_INCOMPLETO;1.0
75_a_100;4k_a_6k;3k_a_5k;menor_2y;;50k_a_100k;hasta_20;5_a_10;25_a_30;8500;2;HIPOTECA;MEJORAS_HOGAR;N;ACTIVO;M;SECUNDARIO_COMPLETO;3.0
75_a_100;4k_a_6k;5k_a_10k;2y_a_4y;7p_a_15p;50k_a_100k;20_a_40;5_a_10;menor_25;12000;4;HIPOTECA;INVERSIONES;N;ACTIVO;M;UNIVERSITARIO_COMPLETO;2.0
75_a_100;4k_a_6k;menor_3k;2y_a_4y;7p_a_15p;50k_a_100k;hasta_20;menor_10;25_a_30;7000;2;ALQUILER;INVERSIONES;N;ACTIVO;F;POSGRADO_COMPLETO;2.0
75_a_100;4k_a_6k;3k_a_5k;mayor_4y;7p_a_15p;50k_a_100k;hasta_20;menor_10;menor_25;7000;3;ALQUILER;EDUCACIÓN;N;ACTIVO;F;UNIVERSITARIO_INCOMPLETO;1.0
75_a_100;4k_a_6k;3k_a_5k;2y_a_4y;hasta_7p;50k_a_100k;20_a_40;5_a_10;menor_25;15000;2;HIPOTECA;PERSONAL;N;ACTIVO;F;UNIVERSITARIO_COMPLETO;5.0
50_a_75;4k_a_6k;3k_a_5k;2y_a_4y;hasta_7p;20k_a_50k;20_a_40;5_a_10;menor_25;10000;4;HIPOTECA;PERSONAL;N;ACTIVO;F;UNIVERSITARIO_COMPLETO;0.0
75_a_100;4k_a_6k;menor_3k;2y_a_4y;7p_a_15p;20k_a_50k;hasta_20;menor_10;menor_25;7000;2;ALQUILER;MEJORAS_HOGAR;N;ACTIVO;F;UNIVERSITARIO_INCOMPLETO;3.0
30_a_50;2k_a_4k;menor_3k;menor_2y;;50k_a_100k;hasta_20;menor_10;25_a_30;7000;4;ALQUILER;PERSONAL;N;PASIVO;F;SECUNDARIO_COMPLETO;0.0
50_a_75;4k_a_6k;menor_3k;2y_a_4y;hasta_7p;50k_a_100k;hasta_20;5_a_10;menor_25;7750;4;HIPOTECA;PERSONAL;N;ACTIVO;F;UNIVERSITARIO_INCOMPLETO;1.0
75_a_100;4k_a_6k;3k_a_5k;2y_a_4y;hasta_7p;50k_a_100k;hasta_20;menor_10;menor_25;7000;3;ALQUILER;SALUD;N;ACTIVO;F;POSGRADO_INCOMPLETO;4.0
50_a_75;2k_a_4k;3k_a_5k;2y_a_4y;7p_a_15p;20k_a_50k;hasta_20;menor_10;menor_25;7000;4;ALQUILER;PERSONAL;Y;PASIVO;M;SECUNDARIO_COMPLETO;1.0
75_a_100;2k_a_4k;menor_3k;2y_a_4y;7p_a_15p;50k_a_100k;hasta_20;5_a_10;menor_25;7000;2;ALQUILER;INVERSIONES;N;ACTIVO;F;UNIVERSITARIO_INCOMPLETO;2.0
50_a_75;4k_a_6k;menor_3k;2y_a_4y;7p_a_15p;50k_a_100k;hasta_20;menor_10;menor_25;7000;2;ALQUILER;EDUCACIÓN;N;ACTIVO;F;DESCONOCIDO;2.0
75_a_100;4k_a_6k;menor_3k;2y_a_4y;hasta_7p;50k_a_100k;hasta_20;5_a_10;menor_25;6000;3;HIPOTECA;MEJORAS_HOGAR;N;ACTIVO;F;UNIVERSITARIO_COMPLETO;4.0
75_a_100;4k_a_6k;3k_a_5k;2y_a_4y;7p_a_15p;50k_a_100k;hasta_20;menor_10;25_a_30;7000;2;ALQUILER;MEJORAS_HOGAR;N;ACTIVO;F;SECUNDARIO_COMPLETO;3.0
50_a_75;4k_a_6k;menor_3k;2y_a_4y;7p_a_15p;50k_a_100k;hasta_20;menor_10;menor_25;4800;4;HIPOTECA;SALUD;N;ACTIVO;F;SECUNDARIO_COMPLETO;2.0
75_a_100;4k_a_6k;5k_a_10k;2y_a_4y;hasta_7p;50k_a_100k;20_a_40;menor_10;menor_25;12000;4;HIPOTECA;EDUCACIÓN;N;ACTIVO;F;SECUNDARIO_COMPLETO;2.0
